ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0009101	glycoprotein biosynthetic process	143/6417	302/17913	2.20914861913536e-05	0.000626934185750058	0.000545783412754422	LMF1/GALNT9/MUC5AC/MUC5B/BMPR2/MUC6/GCNT2/MUC2/GALNTL6/ABCA7/GCNT1/TMTC2/CSGALNACT1/ENTPD5/ST3GAL2/CSPG4/RAMP1/RPN1/GALNT7/JAK3/MGAT5/CHST12/CANT1/FKRP/PLCB1/ALG12/MUC4/ALG3/TET1/B3GAT1/ST8SIA1/NDST1/MPDU1/BMPR1B/FUT10/MUC1/ALG8/STT3A/ALG5/FUT8/ACAN/HS3ST3B1/B3GNT7/PLOD3/ST6GAL1/LFNG/TCF7L2/MAN1B1/GALNT18/GXYLT2/MGAT1/VANGL2/B3GALT6/CHST3/DPAGT1/CHST11/TRIP11/CHP1/ALG1/ASGR1/SDF2/CHPF/UBE2G2/TMEM165/IL15/NUS1/CHPF2/GALNT11/EXT1/ST6GALNAC6/OGT/ALG13/ATP7A/MAN1C1/AATF/GALNT1/TUSC3/ALG6/ALG14/SOAT1/POMGNT1/ALG9/PHLDA1/TMTC4/NAGPA/XYLT2/GALNT14/TRAK2/RPN2/B4GALT5/POFUT1/PXYLP1/TET2/MAN2A1/B4GALT7/DSE/UBE2J1/ARFGEF1/DPM2/VCP/POMT1/CHST7/XXYLT1/B4GALT2/GALNT16/GALNT10/POGLUT3/GXYLT1/GLCE/ST6GALNAC1/CSPG5/MUC3A/POMK/ACER2/ALG2/EXTL2/EXTL1/NCSTN/DHDDS/SLC35D1/EDEM3/FUT11/B3GAT3/B4GAT1/IGF1/RXYLT1/GALNT6/B3GNT4/POGLUT2/MGAT2/CHST14/B4GALT6/DSEL/SLC35C2/DERL3/STT3B/POGLUT1/CTNNB1/EOGT/OSTC/DOLK/C1GALT1C1/MAGT1	143
BP	GO:0046834	lipid phosphorylation	27/6417	39/17913	2.23258298367919e-05	0.000630704692889371	0.00054906586297182	PIP5K1C/DGKQ/DGKZ/TTC7B/PI4KA/DGKB/SPHK2/EFR3B/CERK/DGKA/PIP5K1B/SPHK1/BPNT1/SMG1/IMPA2/INPP1/PIK3R1/AGK/FAM126A/PIP4K2A/DGKE/PIKFYVE/PIP4K2B/PIK3CA/IMPAD1/IMPA1/EFR3A	27
BP	GO:0008088	axo-dendritic transport	38/6417	61/17913	2.26931887871045e-05	0.000638181757067215	0.000555575091048903	AP3D1/SPG7/DLG2/DST/AP3S2/FEZ1/TERF2/BLOC1S5/TRIM46/MAP2/KIF3B/AP3B1/KIF1B/KLC3/SPAST/APBA1/KIF1C/BLOC1S3/HNRNPU/SFPQ/AP3M1/AP3B2/BLOC1S6/HAP1/TRAK2/OPA1/UCHL1/NEFL/PURA/SNAPIN/MAP1A/FLOT2/RAB27B/BLOC1S4/AP3S1/DTNBP1/WASF1/KIF4A	38
BP	GO:0072527	pyrimidine-containing compound metabolic process	54/6417	95/17913	2.2805901344649e-05	0.000638462508364835	0.000555819501714062	AGPAT3/UCKL1/MAPK1/GPAT4/NME7/NME4/CTPS2/AK3/CMPK1/ERH/SHMT1/TK1/AGPAT4/SMUG1/NEIL1/DTYMK/CDS1/NT5C3A/TPK1/ENTPD4/AGPAT5/DHODH/OGG1/MTOR/ACPP/PUDP/CTPS1/GPAM/RRM1/UNG/ALDH6A1/NT5M/NME1/SLC25A19/NT5C/CDS2/UPB1/TAMM41/DHFR2/UMPS/TET2/LCLAT1/DCTPP1/AGPAT1/TDG/THTPA/DUT/CAD/APOBEC3C/NME6/NME5/NT5E/NEIL2/UPRT	54
BP	GO:0000077	DNA damage checkpoint	71/6417	133/17913	2.47463249609001e-05	0.000689678966959614	0.000600406468251245	TAOK3/CRADD/ATR/PRKDC/BRCA1/CCND1/PIDD1/BABAM2/ATM/CARM1/RBL2/CDC25C/PPP1R10/PRMT1/CDC14B/TIPRL/TIPIN/TAOK2/MAP3K20/MUC1/INTS7/RFWD3/PCNA/GTSE1/CHEK2/CDC5L/TNKS1BP1/PRPF19/ATRIP/CRY1/TFDP1/RPS27L/DONSON/CNOT6/PLAGL1/CCAR2/CLSPN/CDK1/CHEK1/BLM/E2F4/CDK5RAP3/CNOT9/E2F1/NEK11/RAD17/RAD1/DDX39B/MDC1/CNOT4/NBN/THOC5/EIF2AK4/RPA2/H2AFX/E2F8/USP28/CDK2/PTPN11/RGCC/RNASEH2B/CNOT11/ETAA1/XPC/CNOT10/CLOCK/ABRAXAS1/FBXO4/MRNIP/CASP2/BRCC3	71
BP	GO:0006301	postreplication repair	31/6417	47/17913	2.51532779408324e-05	0.000697891171438721	0.000607555679585896	NPLOC4/BRCA1/POLD1/POLN/POLD3/ZBTB1/USP43/SPRTN/POLI/PCNA/RFC1/UBE2V2/RFC3/RFC2/USP10/PARP10/TRIM25/UBE2N/PCLAF/RPA1/VCP/REV3L/RPA2/RFC5/UBB/UFD1/RFC4/PRIMPOL/POLK/POLD2/UBE2A	31
BP	GO:0016925	protein sumoylation	46/6417	78/17913	2.53456570491901e-05	0.000700103371380962	0.000609481530913858	NUP153/PARK7/NUP62/PIAS2/POM121/NUP88/NUP210/NUP58/SENP2/POM121C/RANGAP1/NUP93/SENP6/NUP107/NUP43/AAAS/NDC1/NUP37/NUP85/UBA2/NUP205/ZBED1/MUL1/NUP133/TPR/SEH1L/RANBP2/RAE1/EGR1/NUP155/NUP42/NUP188/GNL3L/RASD2/NUP214/RWDD3/PIAS3/SENP1/HMG20A/TRIM28/NUP35/SUMO3/NUP50/CTNNB1/NUP54/KIAA1586	46
BP	GO:0006289	nucleotide-excision repair	57/6417	102/17913	2.70551601636635e-05	0.000744016904500748	0.000647710867448676	UVSSA/RNF111/POLD1/PNKP/RAD52/POLR2F/PARP1/POLD3/SLX4/GPS1/POLE/LIG4/PCNA/RFC1/COPS5/PRPF19/AQR/LIG1/ERCC5/RFC3/NEIL1/RBBP8/XRCC1/POLR2B/USP45/RFC2/OGG1/COPS3/CHD1L/GTF2H1/COPS7A/BRCA2/FAN1/RPA1/POLR2A/HMGN1/POLR2H/NEIL3/GTF2H4/GTF2H5/ERCC8/RPA2/POLR2G/GTF2H3/RFC5/UBB/POLR2D/ERCC3/COPS7B/XPC/RFC4/POLK/CCNH/COPS6/POLD2/NEIL2/XPA	57
BP	GO:0070198	protein localization to chromosome, telomeric region	21/6417	28/17913	2.74146850582045e-05	0.000750582676813838	0.000653426761878838	PINX1/ATR/TERT/CCT3/TERF2/CCT6A/NABP2/XRCC5/BRCA2/WRAP53/CCT7/CCT8/CCT5/TCP1/GNL3L/DKC1/TNKS2/CCT2/H2AFY/POT1/TERF1	21
BP	GO:0006278	RNA-dependent DNA biosynthetic process	44/6417	74/17913	2.84782114563588e-05	0.000776281071058202	0.000675798739084415	PARN/PINX1/ATR/TERT/PTGES3/SMG6/CCT3/MAPK1/PNKP/ATM/TERF2/CCT6A/MAPK15/HSP90AA1/XRN1/RFC1/TNKS1BP1/XRCC5/DCP2/PKIB/TEN1/NEK7/HNRNPU/WRAP53/CTC1/CCT7/CCT8/CCT5/TCP1/HSP90AB1/MAP3K4/GNL3L/DKC1/TNKS2/SMG5/EXOSC10/CCT2/PIF1/CTNNB1/GAR1/FBXO4/RAD50/POT1/TERF1	44
BP	GO:0006757	ATP generation from ADP	61/6417	111/17913	2.86510370119823e-05	0.000777581637683274	0.000676930959510866	PRKAG2/PFKL/NUP153/NCOR1/PFKP/OGDH/NUP62/ENTPD5/ALDOA/POM121/PFKFB3/INSR/NUP88/NUP210/LDHA/NUP58/GALK1/POM121C/PGK1/HK1/NUP93/HK2/NUP107/GPI/NUP43/MLXIPL/AAAS/ENO1/NDC1/NUP37/ADPGK/NUP85/PFKFB4/NUP205/OGT/PFKFB2/PKM/AK9/NUP133/TPR/TIGAR/SEH1L/RANBP2/RAE1/NUP155/NUP42/NUP188/NUP214/PRKAA2/PGM1/IGF1/TPI1/ENO2/GPD1/P2RX7/ENO3/NUP35/NUP50/NUP54/PRXL2C/PFKFB1	61
BP	GO:0070200	establishment of protein localization to telomere	14/6417	16/17913	3.02758707983646e-05	0.000818106682660156	0.000712210416034755	TERT/CCT3/CCT6A/NABP2/BRCA2/WRAP53/CCT7/CCT8/CCT5/TCP1/DKC1/CCT2/POT1/TERF1	14
BP	GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	153/6417	328/17913	3.11632358379807e-05	0.000838439440402813	0.000729911288253454	TBL1XR1/FBXL17/PSME4/AKT1/ECPAS/UBE2K/SMARCC1/NPLOC4/FBXL18/PARK7/UBE2J2/SGTA/ANAPC5/UBE4B/PPP2R5C/CCDC47/PSMA1/CLEC16A/UBE2E1/SMURF1/FBXO9/PSMA6/TLK2/WFS1/GCLC/ANAPC2/USP14/WWTR1/GNA12/COP1/ANAPC7/AMFR/N4BP1/CCNF/CDC27/SMAD7/EDEM2/MMP24-AS1-EDEM2/PSMC2/UBE2V2/MAN1B1/KEAP1/RNF185/FBXO2/UCHL5/PSMA5/GBA/BTRC/PSMA3/BUB1B/PSMD12/PSME3/TRIB2/DDRGK1/UBE2G2/USP19/FBXL2/FBXL7/RNF216/CUL1/CCAR2/UBXN8/OGT/TBL1X/ARRB1/TRIM25/HSPBP1/KLHL22/DAB2/KIF14/PSMD4/CDK1/UBE2D1/ANAPC15/USP5/KCTD10/CDC16/FBXL3/FBXL22/DET1/PSMD11/DERL2/UBXN4/PSMD14/PSMD1/FBXO45/ANAPC4/UCHL1/BBS7/FBXO5/CD2AP/HSP90AB1/UBE2J1/SEC61B/PSMD5/VCP/TMEM129/PSMB2/MAPK9/ERCC8/PSMB7/HECTD3/GLMN/UBQLN4/EDEM3/ERLIN1/PANO1/BIRC2/SVIP/PSMC3/HSP90B1/WNT10B/CDK2/SENP1/JKAMP/PSMC6/STYX/SOCS4/PSMA4/MAP1A/UBB/PSMC5/PSMD3/SPOP/CEBPA/PSMC4/GSK3A/SOCS5/DNAJC10/PSMA7/DERL3/UFD1/STT3B/PSMD6/CRBN/PCNP/CTNNB1/PSMD2/CLOCK/MAD2L1/SKP2/FBXO4/NHLRC1/PSMB8/TRIM38/HFE/UFL1/PSMB1/DERL1/ERLIN2/TMEM67/FAM122A/MTM1	153
BP	GO:0010498	proteasomal protein catabolic process	175/6417	382/17913	3.14576088388477e-05	0.000842711374713098	0.000733630260579298	TBL1XR1/BRSK2/FBXL17/PSME4/AKT1/ECPAS/UBE2K/SMARCC1/NPLOC4/HM13/FBXL18/DAB2IP/PARK7/UBE2J2/SGTA/ANAPC5/UBE4B/PPP2R5C/DNAAF4/CCDC47/PSMA1/CLEC16A/UBE2E1/SMURF1/FBXO9/PSMA6/TLK2/USP13/WFS1/GCLC/ANAPC2/USP14/WWTR1/GNA12/COP1/ANAPC7/FAM192A/AMFR/N4BP1/CCNF/CDC27/SMAD7/EDEM2/MMP24-AS1-EDEM2/PSMC2/UBE2V2/MAN1B1/PRPF19/KEAP1/RNF185/FBXO2/UCHL5/PSMA5/GBA/BTRC/PSMA3/BUB1B/OSBPL7/PSMD12/PSME3/TRIB2/DDRGK1/UBE2G2/USP19/FBXL2/FBXL7/RNF216/CUL1/CCAR2/UBXN8/OGT/TBL1X/ARRB1/TRIM25/HSPBP1/KLHL22/DAB2/KIF14/PSMD4/CDK1/UBE2D1/ANAPC15/USP5/KCTD10/CDC16/NUDT15/FBXL3/FBXL22/DET1/PSMD11/RNFT1/SCO1/DERL2/UBXN4/PSMD14/RHBDD1/PSMD1/FBXO45/ANAPC4/UCHL1/BBS7/FBXO5/CD2AP/HSP90AB1/UBE2J1/SEC61B/PSMD5/VCP/TMEM129/PSMB2/MAPK9/ERCC8/PSMB7/HECTD3/PINK1/GLMN/UBQLN4/EDEM3/ERLIN1/PANO1/BIRC2/SVIP/PSMC3/HSP90B1/WNT10B/CDK2/SENP1/JKAMP/PSMC6/STYX/SOCS4/PSMA4/MAP1A/GABARAPL2/UBB/PSMC5/PSMD3/SPOP/CEBPA/PSMC4/GSK3A/APOE/AUP1/ERLEC1/SOCS5/DNAJC10/PSMA7/DERL3/SDF2L1/UFD1/STT3B/PSMD6/CRBN/PCNP/CTNNB1/PSMD2/CLOCK/MAD2L1/SKP2/FBXO4/NHLRC1/PSMB8/BAG2/TRIM38/HFE/UFL1/PSMB1/DERL1/ERLIN2/TMEM67/ALAD/FAM122A/TOR1A/MTM1/FMR1	175
BP	GO:0009303	rRNA transcription	22/6417	30/17913	3.17430985541482e-05	0.000846709688901422	0.000737111030351579	BRF1/SMARCA4/GTF3C1/IPPK/CAVIN1/GTF3A/GTF3C2/POLR1B/GTF3C6/MTOR/PWP1/NOL11/CD3EAP/SPIN1/GTF3C5/NCL/PIH1D1/H2AFY2/NPM3/DDX11/SMARCB1/H2AFY	22
BP	GO:0007266	Rho protein signal transduction	82/6417	159/17913	3.25136995235562e-05	0.000863558301448298	0.000751778747418258	MCF2L/OBSCN/ABR/CELSR1/ARHGEF10/SPATA13/ARHGEF18/MYO9B/TRIO/PLEKHG4B/ARHGEF3/ROBO1/ARHGEF4/ITSN1/TIAM1/ARHGEF37/ARHGEF1/CDH13/TIAM2/PLEKHG5/ABL1/RASGRF2/LIMK1/PRAG1/ARHGEF10L/AKAP13/ARHGEF12/KANK2/SOS1/OPHN1/ARHGAP4/ARHGEF28/PHACTR4/ARHGEF17/HACD3/PLEKHG2/ARHGEF26/ARHGEF39/CDC42SE2/SHTN1/ITGA3/CTNNAL1/PLEKHG6/ARHGEF38/ARHGAP42/VANGL2/VAV3/ARHGEF19/NET1/ITGB1/RASGRF1/PLEKHG4/ROCK2/RTKN/PREX1/ECT2/F2RL1/ARRB1/EPS8L2/KANK1/CCDC125/ARHGEF11/STMN1/CNKSR1/DNMBP/ARHGAP1/ARHGEF25/ADRA1A/FARP2/RIPOR1/PDGFRB/CHUK/SYNJ2BP/APOE/ITSN2/ALS2/F2R/PREX2/FGD3/ARHGEF6/FGD1/ARHGEF9	82
BP	GO:0032886	regulation of microtubule-based process	99/6417	199/17913	3.60531422786146e-05	0.000953490550049317	0.000830070106661048	TBCD/STAG1/CLIP1/BMERB1/CLASP1/MARK2/TACC3/DIXDC1/MACF1/CENPJ/BRCA1/NUP62/ABL1/NAV3/XRCC3/CLTC/BICD2/ARMC4/DIAPH1/FEZ1/MEMO1/CLASP2/GNAI1/MAPK15/TRIM46/DYNC1H1/CHMP3/CEP250/SENP6/KIF11/RBM14/CEP295/SKA3/CCNF/TRIM37/MAP2/AKAP9/TTLL6/TRIM36/TRIM54/XPO1/CHMP4B/NUBP1/SKA2/SPAST/ROCK2/TTC21B/FAM107A/UBXN2B/HDAC6/TRAF3IP1/CHMP1A/KAT2B/STMN1/HNRNPU/PRUNE1/TPR/SMC3/CHORDC1/CHEK1/FKBP4/CCDC65/CKAP2/DNAAF1/KAT2A/HAP1/SKA1/CEP76/TUBB4A/CLIP3/GEN1/MAPRE1/MKKS/RAE1/CFAP298/EPHA3/ATAT1/RASSF7/APC/NIN/RANGRF/TCTEX1D2/MAP6D1/PRKAA2/CCSAP/MDM1/SPAG5/VPS4B/ATF5/RAB6C/PARP3/CEP97/CTNNB1/CHMP2B/PLK4/MAP9/HSPA1B/TMEM67/SMC1A	99
BP	GO:0051053	negative regulation of DNA metabolic process	74/6417	141/17913	3.62225964977661e-05	0.000953912869633967	0.000830437760921131	ATG7/BMPR2/RTEL1/GPER1/PINX1/ATR/GATA3/SMG6/NIBAN2/ATM/MSH6/POLQ/UBR5/SHLD1/NMNAT1/PARP1/SLX4/TERF2/ZNF91/ZRANB3/PDS5A/TET1/RECQL5/XRN1/S100A11/GTPBP4/TP53BP1/CERS1/CHEK2/PPARG/TRIP12/CDC6/XRCC1/XRCC5/RIF1/DONSON/DCP2/TTF1/TSPYL2/SMCHD1/OGG1/TEN1/DFFA/HNRNPU/SHLD2/SMC3/PARPBP/BRCA2/BLM/NUDT16L1/CTC1/MLH1/RAD17/FBXO5/NBN/GNL3L/FOXP3/TNKS2/MEN1/CYREN/EXOSC10/UBQLN4/FBH1/WAPL/PIF1/TRIM28/NPPC/PARP3/MAGEF1/RAD50/GMNN/POT1/TERF1/SMC1A	74
BP	GO:0070646	protein modification by small protein removal	130/6417	273/17913	3.67267086821313e-05	0.000960900217704388	0.000836520662065555	PSME4/TRRAP/TRAF3/HGS/TRAF2/GATA3/PARK7/BRCA1/ASXL1/HCFC1/BABAM2/SUPT3H/PSMA1/SMAD3/RNF123/USP20/AR/USP48/PSMA6/INO80E/GPS1/USP13/SENP2/USP43/USP14/USP4/USP49/SENP6/MYSM1/USP33/USP6/BECN1/SMAD7/USP37/USP34/RIPK1/PSMC2/COPS5/KEAP1/BARD1/UCHL5/PSMA5/PSMA3/INO80/SMURF2/PSMD12/PSME3/JOSD2/USP16/USP18/USP19/ACTL6A/USP45/MYC/OGT/USP10/RUVBL1/TAB1/USP15/SENP8/COPS3/KAT2B/USP1/DESI2/PSMD4/CLSPN/CDK1/UBE2D1/USP5/COPS7A/SUDS3/UCHL3/USP12/NEDD8/CCP110/PSMD11/KAT2A/PSMD14/TANK/STAMBP/PSMD1/CDC25A/UCHL1/KDM1B/OTUD6B/PSMD5/VCP/APC/PSMB2/USP8/PSMB7/STAMBPL1/NFRKB/TRIM21/USP28/BIRC2/PSMC3/SENP1/MCRS1/OTUB2/PSMC6/PSMA4/UBB/EPOP/PSMC5/PSMD3/INO80C/PSMC4/COPS7B/ACTR5/PSMA7/UFD1/TADA3/PSMD6/WDR48/PSMD2/USP53/OTUD4/ABRAXAS1/USP46/SKP2/PSMB8/MAP3K7/PSMB1/COPS6/TOR1A/DDX58/BRCC3/USP27X/USP51	130
BP	GO:0046128	purine ribonucleoside metabolic process	39/6417	64/17913	3.67971442982533e-05	0.000960900217704388	0.000836520662065555	ADK/DLG2/AK4/GPHN/CASK/NME7/NME4/AK3/DLG1/PNP/EFL1/MRI1/MFN1/ENOPH1/RAB23/MAGI3/ACPP/GNAI3/PRTFDC1/APIP/NME1/DGUOK/OPA1/IMPDH1/APRT/NUDT18/RAN/GMPR2/RHOQ/MOCS3/NFS1/NME6/IMPDH2/NME5/MOCS2/NT5E/ENPP4/MTAP/HPRT1	39
BP	GO:0000959	mitochondrial RNA metabolic process	24/6417	34/17913	3.88751755534618e-05	0.00101091722202831	0.000880063432480923	TRIT1/PRORP/EARS2/PNPT1/SUPV3L1/YARS2/PUS1/FASTKD5/TBRG4/TARS2/TFB2M/DARS2/ELAC2/AARS2/TRMT5/TWNK/TFAM/TEFM/FASTKD1/TRMT61B/TRMT10C/TRNT1/MTERF1/HSD17B10	24
BP	GO:0035561	regulation of chromatin binding	18/6417	23/17913	3.9832466454471e-05	0.00103149491256057	0.000897977533227988	PPP3CA/EBF2/SENP2/BTAF1/MBD2/MEPCE/DTX3L/KDM1A/PYGO2/FBH1/WAPL/KDM4D/TDG/DDX11/ZNF304/CTNNB1/PARP9/GMNN	18
BP	GO:0009123	nucleoside monophosphate metabolic process	161/6417	349/17913	4.08723182068502e-05	0.00105403094462894	0.000917596486495786	FAM20C/PRKAG2/PFKL/ADK/DLG2/TGFB1/NUP153/NCOR1/SLC25A12/PFKP/OGDH/AK4/UCKL1/PARK7/NUP62/PNKP/ENTPD5/ALDOA/POM121/NDUFA11/PAICS/PFKFB3/INSR/ADSL/NUP88/NDUFS1/OLA1/CASK/NADK/NUP210/AK2/NMNAT1/PARP1/LDHA/NUP58/GALK1/NDUFV2/ATIC/AFG1L/POM121C/AK3/PGK1/HK1/NUP93/PFAS/SPHK2/HK2/CMPK1/ATP5F1B/NUP107/AK7/SHMT1/GPI/ATP5PF/GART/DLG1/NUP43/SLC25A13/TK1/CTNS/MLXIPL/PARG/AAAS/ATP5F1A/SLC25A23/FIGNL1/ABCD1/ENO1/NDC1/NUDT5/UQCC3/NUP37/ADPGK/COQ9/NUP85/NDUFA10/DTYMK/PFKFB4/NUDT9/ENPP1/NUP205/OGT/ATP7A/DHODH/NDUFS2/MAGI3/PFKFB2/PKM/AK9/ATP5IF1/NUP133/ATP5PB/TPR/CDK1/ATP5F1C/PPIF/SDHAF2/HSPA8/TIGAR/DNM1L/DMAC2L/NDUFAF1/NT5M/SEH1L/NDUFB3/DGUOK/RANBP2/RAE1/NDUFV3/UMPS/NUP155/BEND3/DNPH1/NUP42/IMPDH1/RFK/FXN/NUP188/NDUFB6/VCP/APRT/NUP214/PRKAA2/PINK1/PGM1/ATP1B1/ADSS/COX15/IGF1/TPI1/ENO2/GPD1/P2RX7/GMPR2/DUT/NDUFB10/ENO3/TEFM/ATP5MC1/CAD/NUP35/ATP5MC3/CMPK2/NUP50/IMPDH2/ATP6V1A/NUP54/ATPSCKMT/RAD50/HSPA1B/NT5E/DNAJC30/DLD/NDUFA5/ATP6V1B2/PRXL2C/NDUFA8/PRPS2/HPRT1/PFKFB1/UPRT	161
BP	GO:0071824	protein-DNA complex subunit organization	116/6417	240/17913	4.22046616228036e-05	0.001083892446222	0.000943592695699045	SMARCA4/PSME4/TRAPPC12/SMARCC1/CHD5/RB1/ITGB3BP/RAD52/CENPN/NASP/CENPF/ATF7IP/HIST1H2BN/SET/PARP1/HELLS/TCF4/CHAF1B/MCMDC2/CABIN1/CENPL/CENPX/HIRA/SENP6/CENPP/RBBP4/NAP1L4/ARID2/MIS18BP1/CTCF/HNF1B/UBTF/HAT1/HIST1H2BC/RRN3/CENPO/CENPM/ERCC5/HMGB1/KNL1/OIP5/RAD51/NAA60/CENPT/SOX9/GRWD1/TAF1B/PTMA/CENPU/HIST1H4H/MYC/TSPYL2/RUVBL1/CHD1L/H3F3A/GTF2H1/HIST4H4/GTF2A2/UBN1/RPA1/MIS12/CHAF1A/SOX12/MCM3AP/SMARCA5/CENPE/CENPC/CENPH/GTF2H4/ASF1A/HIST1H2BJ/HIST1H3E/RNF8/GTF2H5/GTF3C5/RBBP7/MCM2/PIH1D1/HP1BP3/CENPS/RPA2/H2AFY2/H2AFX/WNT10B/SMARCC2/GTF2H3/SMARCD1/NAP1L1/IPO4/CENPV/UBB/SMARCE1/PAF1/ASF1B/ERCC3/MIS18A/SMARCB1/XPC/H2AFY/CCNH/HIST1H3H/HIST1H4J/HIST1H2BO/TSPYL4/TSPYL1/HIST1H3A/HIST1H4I/CENPQ/HIST1H1E/HIST1H2BF/HIST1H4E/GMNN/TERF1/XPA/NAP1L3/CENPI	116
BP	GO:2001169	regulation of ATP biosynthetic process	51/6417	90/17913	4.26554789513831e-05	0.00109096214684299	0.000949747289625771	PRKAG2/NUP153/NCOR1/SLC25A12/NUP62/ENTPD5/POM121/PFKFB3/INSR/NUP88/NUP210/PARP1/NUP58/POM121C/NUP93/SPHK2/NUP107/NUP43/MLXIPL/AAAS/ENO1/NDC1/NUP37/NUP85/PFKFB4/NUP205/OGT/PFKFB2/NUP133/TPR/TIGAR/SEH1L/RANBP2/RAE1/NUP155/NUP42/NUP188/VCP/NUP214/PRKAA2/PINK1/IGF1/GPD1/P2RX7/NUP35/NUP50/NUP54/ATPSCKMT/DNAJC30/PRXL2C/PFKFB1	51
BP	GO:0009141	nucleoside triphosphate metabolic process	156/6417	337/17913	4.29232176319161e-05	0.00109331064582934	0.000951791797360004	FAM20C/PRKAG2/PFKL/ADK/TGFB1/NUP153/NCOR1/SLC25A12/PFKP/OGDH/AK4/UCKL1/PARK7/NUP62/ENTPD5/ALDOA/POM121/NDUFA11/PFKFB3/INSR/GPHN/NUP88/NDUFS1/OLA1/SAMHD1/NADK/NUP210/AK2/NME7/NME4/CTPS2/NMNAT1/PARP1/LDHA/NUP58/GALK1/NDUFV2/AFG1L/POM121C/AK3/PGK1/HK1/NUP93/SPHK2/HK2/CMPK1/ATP5F1B/NUP107/AK7/GPI/ATP5PF/NUP43/SLC25A13/CTNS/MLXIPL/PARG/AAAS/ATP5F1A/SLC25A23/FIGNL1/ABCD1/ENO1/NDC1/NUDT5/UQCC3/NUP37/EFL1/ADPGK/COQ9/NUP85/NDUFA10/DTYMK/PFKFB4/MFN1/ENPP1/RAB23/NUP205/OGT/ATP7A/NDUFS2/PFKFB2/PKM/AK9/CTPS1/ATP5IF1/NUP133/GNAI3/ATP5PB/TPR/CDK1/ATP5F1C/PPIF/SDHAF2/HSPA8/TIGAR/DNM1L/NUDT15/DMAC2L/NDUFAF1/NME1/SEH1L/NDUFB3/DGUOK/RANBP2/ITPA/RAE1/NDUFV3/OPA1/NUP155/SMPDL3A/BEND3/NUP42/NUDT1/FXN/NUP188/NDUFB6/VCP/DCTPP1/NUP214/PRKAA2/PINK1/PGM1/ATP1B1/COX15/IGF1/TPI1/ENO2/RAN/GPD1/P2RX7/NDUFB10/ENO3/TEFM/ATP5MC1/RHOQ/NUP35/ATP5MC3/CMPK2/MOCS3/NFS1/NUP50/NME6/NUDT16/ATP6V1A/NUP54/NME5/MOCS2/ATPSCKMT/HSPA1B/DNAJC30/DLD/NDUFA5/ATP6V1B2/PRXL2C/NDUFA8/PFKFB1	156
BP	GO:0007005	mitochondrion organization	208/6417	466/17913	4.46204682470269e-05	0.00112312578284783	0.000977747643449691	MICALL2/INF2/CLUH/SPG7/ATG7/TP73/TSC2/AKT1/OPA3/HIP1R/UBE2L3/NDUFAF6/GPER1/MARK2/FNIP2/TERT/NOS3/PARK7/UBE2J2/CTTN/CAMKK2/HCFC1/RHOT2/NDUFA11/APOO/ESRRA/WDR81/VPS13D/NUBPL/CLEC16A/NDUFS1/ARIH2/HTT/SMURF1/NRF1/HUWE1/BIK/FEZ1/LETM1/BNIP3L/MFN2/THEM4/PARP1/BNIP3/STOX1/TIMM9/NDUFV2/YWHAQ/GCLC/AFG1L/SIRT5/CHCHD3/FMC1/CDC37/HK2/EIF4G1/MIGA1/HSP90AA1/CASP8/PANK2/HSPA4/ATP13A2/ATP5F1B/BECN1/PNPT1/ATP5PF/COX18/RCC1L/YWHAG/TMEM70/BOK/TTC19/ATP2A1/ATP5F1A/ACAD9/COL4A3BP/PMPCA/MIGA2/COX20/GBA/PITRM1/SUPV3L1/UQCC3/TFDP1/MYO19/NDUFA10/UQCC1/CCK/MFN1/TIMMDC1/COX17/CISD2/FIS1/CCAR2/HDAC6/ATP7A/DHODH/NOL3/NDUFS2/MUL1/ATP5IF1/TFB2M/ATP5PB/ATP5F1C/PPIF/YME1L1/DNA2/FOXRED1/COA4/TIGAR/DNM1L/DMAC2L/DDHD1/NDUFAF1/SCO1/KAT2A/PLAUR/NDUFB3/CAMKMT/E2F1/GABPA/NDUFV3/HIGD1A/CHCHD4/TOMM70/DNAJC19/FAM162A/OPA1/MAN2A1/VDAC1/NDUFAF4/AARS2/FZD9/AGK/FXN/DMAC1/NDUFB6/TOMM5/TNFSF10/CNP/TMEM102/ACAA2/MICOS13/EYA2/RTL10/LYRM7/TMEM14A/ADGRG6/OMA1/PINK1/LEPROT/RHOU/TIMM17A/RAB29/PPRC1/TIMM23/TWNK/TFAM/TMEM126B/TIMM10/TIMM8B/IGF1/P2RX7/SYNJ2BP/PIF1/NDUFB10/MPV17L/VPS35/TIMM22/POLDIP2/TOP3A/ATP5MC1/PHB/COA3/CEBPA/TIMM50/PDCD5/TOMM40/GSK3A/HTRA2/BCS1L/WDR35/NDUFAF7/ATP5MC3/NDUFAF5/MGME1/YWHAB/YWHAH/MTFP1/SAMM50/ATG3/PRIMPOL/SLC25A4/SLC25A46/NDUFAF2/FASTKD3/PTCD2/DYNLT1/HSPA1L/SSBP1/MTERF1/CYCS/NDUFA5/CDK5/NDUFA8/FANCG/MTM1/HSD17B10	208
