ONTOLOGY	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0042769	DNA damage response, detection of DNA damage	25/6193	38/17913	8.4560889798336e-05	0.00199345063402921	0.00175349197536593	RBX1/POLD1/PNKP/CUL4B/PARP1/POLD3/RPA3/PCNA/RFC1/RFC3/RFC2/USP1/MRPS11/RPA1/RPS27A/MRPS26/DTL/RPA2/RFC5/UBB/TREX1/RFC4/RAD18/UBE2B/POLD2	25
BP	GO:0009167	purine ribonucleoside monophosphate metabolic process	142/6193	317/17913	9.27875882837843e-05	0.00217910245211918	0.00191679623165186	HDAC4/FAM20C/SLC25A33/PFKL/DLG2/NUP153/NCOR1/SLC25A12/PFKP/GMPS/OGDH/AK4/PARK7/NUP62/ENTPD5/ALDOA/POM121/PAICS/PFKFB3/ADSL/NUP88/OLA1/NADK/AK2/UQCRH/BAD/PARP1/NMNAT1/LDHA/NUP58/COX5A/GALK1/NDUFV2/POM121C/PGK1/HK1/PFAS/HK2/ACTN3/NUP107/GPI/GART/PPARA/DLG1/NUP43/SLC25A13/CTNS/MLXIPL/PARG/AMPD3/COX10/FIGNL1/ABCD1/AK5/NDC1/ENO1/NDUFS5/ENO4/NUDT5/UQCC3/NDUFB1/ADPGK/NUP85/PFKFB4/NUDT9/ENPP1/NUP205/ATP7A/PFKFB2/NDUFS2/MAGI3/PKM/AK9/NUP133/TPR/ATP5IF1/ATP5PB/CDK1/PPIF/SDHAF2/NDUFC2/TIGAR/DNM1L/DMAC2L/NDUFAF1/SEH1L/NDUFB7/NDUFB3/RANBP2/RAE1/NDUFV3/BEND3/IMPDH1/NUP42/COX6C/FXN/NDUFB6/VCP/NUP188/STOML2/APRT/NUP214/ADSS/PRKAA2/PINK1/COA6/ATP1B1/PGM1/NDUFB8/OGDHL/P2RX7/NDUFA12/TPI1/ENO2/IGF1/GMPR2/NDUFB10/ATP5PD/TEFM/ENO3/ATP5MC1/NUP35/ATP6V1B1/ATP5MC3/ATP5PO/NDUFA6/NUP50/TREX1/NDUFB5/NUP54/UQCRQ/ATPSCKMT/UQCC2/NT5E/HSPA1B/DNAJC30/NDUFA5/ATP6V1B2/PRXL2C/NDUFA8/PFKFB1/HPRT1	142
BP	GO:0033047	regulation of mitotic sister chromatid segregation	34/6193	57/17913	9.36057771071021e-05	0.00218077768435657	0.00191826981029735	MAD1L1/TACC3/RB1/ATM/XRCC3/CENPF/CDK5RAP2/NEK6/CDT1/CDC27/TRIP13/SMC5/PSMG2/BUB1B/CDC6/KLHL22/HNRNPU/TPR/SLF2/ANAPC15/GEN1/DYNC1LI1/CENPE/FBXO5/APC/PCID2/ESPL1/NDC80/MAD2L1/H2AFY/SLF1/SPDL1/RIOK2/RAD21	34
BP	GO:0075733	intracellular transport of virus	34/6193	57/17913	9.36057771071021e-05	0.00218077768435657	0.00191826981029735	NUP153/VPS37B/MVB12B/NUP62/POM121/KPNB1/NUP88/NUP58/POM121C/NUP107/NUP43/KPNA1/XPO1/NDC1/KPNA3/NUP85/NUP205/NUP133/TPR/SEH1L/RANBP2/RPS27A/RAE1/NUP42/NUP188/NUP214/TSG101/UBB/KPNA2/NUP35/NUP50/NUP54/DYNLT1/FMR1	34
BP	GO:0006757	ATP generation from ADP	58/6193	111/17913	9.41158974253386e-05	0.00218077768435657	0.00191826981029735	HDAC4/PFKL/NUP153/NCOR1/PFKP/OGDH/NUP62/ENTPD5/ALDOA/POM121/PFKFB3/NUP88/LDHA/NUP58/GALK1/POM121C/PGK1/HK1/HK2/ACTN3/NUP107/GPI/PPARA/NUP43/MLXIPL/NDC1/ENO1/ENO4/ADPGK/NUP85/PFKFB4/NUP205/PFKFB2/PKM/AK9/NUP133/TPR/TIGAR/SEH1L/RANBP2/RAE1/NUP42/NUP188/NUP214/PRKAA2/PGM1/OGDHL/P2RX7/TPI1/ENO2/IGF1/ENO3/NUP35/NUP50/TREX1/NUP54/PRXL2C/PFKFB1	58
BP	GO:0036503	ERAD pathway	44/6193	79/17913	9.42658740979937e-05	0.00218077768435657	0.00191826981029735	BRSK2/NPLOC4/HM13/UBE2J2/SGTA/PRKN/CCDC47/SYVN1/WFS1/UBAC2/USP14/ATXN3/EDEM2/MMP24-AS1-EDEM2/RNF185/UBE2G2/EDEM1/UBXN8/HSPA5/SELENOS/DERL2/RNFT1/UBXN4/FAF2/UBE2J1/SEC61B/VCP/TMEM129/FBXO6/EDEM3/ERLIN1/SVIP/JKAMP/DNAJC10/ERLEC1/AUP1/DERL3/UFD1/SDF2L1/STT3B/ERLIN2/DERL1/TMEM67/TOR1A	44
BP	GO:0051304	chromosome separation	39/6193	68/17913	9.87152268511857e-05	0.00227522084192324	0.00200134451307374	MAD1L1/TACC3/RB1/ATM/XRCC3/CENPF/CDK5RAP2/NEK6/NCAPH/MAPK15/DIS3L2/CENPX/RECQL5/CDT1/CDC27/TRIP13/PSMG2/BUB1B/CDC6/KLHL22/NCAPH2/TPR/ANAPC15/GEN1/DYNC1LI1/MLH1/CENPE/SMARCAD1/FBXO5/APC/PCID2/CENPS/ESPL1/TOP3A/NDC80/MAD2L1/SPDL1/RIOK2/RAD21	39
BP	GO:0016073	snRNA metabolic process	43/6193	77/17913	0.000103808377063803	0.00237495179998369	0.00208907050521485	SNAPC4/TUT1/PHAX/SRRT/RPRD2/INTS7/NABP2/GTF2F1/INTS11/RPAP2/SNAPC1/INTS14/RPRD1A/POLR2B/INTS9/SNAPC3/NCBP1/NCBP2/GTF2A2/ELL3/ICE2/POLR2A/NABP1/POLR2H/ELL2/TAF11/MEPCE/INTS8/INTS5/SNAPC5/RPRD1B/INTS3/TOE1/TAF13/INTS13/GTF2F2/GTF2A1/POLR2D/ZC3H8/GTF2E1/TBP/INTS10/CDK9	43
BP	GO:0034644	cellular response to UV	43/6193	77/17913	0.000103808377063803	0.00237495179998369	0.00208907050521485	NPM1/ATR/POLD1/MDM2/CUL4B/PARP1/RUVBL2/POLH/YY1/ZBTB1/HYAL1/N4BP1/PCNA/DHX36/EIF2S1/NFATC4/ST20/INO80/MC1R/HYAL3/MYC/CRIP1/NOC2L/CHEK1/TRIAP1/METTL3/IMPACT/CDC25A/SDE2/HYAL2/KDM1A/USP28/DDB2/USP47/NSMCE3/NEDD4/COPS9/ACTR5/TREX1/XPC/PPID/AQP1/FMR1	43
BP	GO:0009126	purine nucleoside monophosphate metabolic process	142/6193	318/17913	0.000111042667939309	0.00252811358318137	0.00222379566629247	HDAC4/FAM20C/SLC25A33/PFKL/DLG2/NUP153/NCOR1/SLC25A12/PFKP/GMPS/OGDH/AK4/PARK7/NUP62/ENTPD5/ALDOA/POM121/PAICS/PFKFB3/ADSL/NUP88/OLA1/NADK/AK2/UQCRH/BAD/PARP1/NMNAT1/LDHA/NUP58/COX5A/GALK1/NDUFV2/POM121C/PGK1/HK1/PFAS/HK2/ACTN3/NUP107/GPI/GART/PPARA/DLG1/NUP43/SLC25A13/CTNS/MLXIPL/PARG/AMPD3/COX10/FIGNL1/ABCD1/AK5/NDC1/ENO1/NDUFS5/ENO4/NUDT5/UQCC3/NDUFB1/ADPGK/NUP85/PFKFB4/NUDT9/ENPP1/NUP205/ATP7A/PFKFB2/NDUFS2/MAGI3/PKM/AK9/NUP133/TPR/ATP5IF1/ATP5PB/CDK1/PPIF/SDHAF2/NDUFC2/TIGAR/DNM1L/DMAC2L/NDUFAF1/SEH1L/NDUFB7/NDUFB3/RANBP2/RAE1/NDUFV3/BEND3/IMPDH1/NUP42/COX6C/FXN/NDUFB6/VCP/NUP188/STOML2/APRT/NUP214/ADSS/PRKAA2/PINK1/COA6/ATP1B1/PGM1/NDUFB8/OGDHL/P2RX7/NDUFA12/TPI1/ENO2/IGF1/GMPR2/NDUFB10/ATP5PD/TEFM/ENO3/ATP5MC1/NUP35/ATP6V1B1/ATP5MC3/ATP5PO/NDUFA6/NUP50/TREX1/NDUFB5/NUP54/UQCRQ/ATPSCKMT/UQCC2/NT5E/HSPA1B/DNAJC30/NDUFA5/ATP6V1B2/PRXL2C/NDUFA8/PFKFB1/HPRT1	142
BP	GO:0009206	purine ribonucleoside triphosphate biosynthetic process	78/6193	159/17913	0.000111318549711051	0.00252811358318137	0.00222379566629247	HDAC4/PFKL/NUP153/NCOR1/SLC25A12/PFKP/OGDH/NUP62/ENTPD5/ALDOA/POM121/PFKFB3/NUP88/NME7/PARP1/LDHA/NUP58/GALK1/POM121C/PGK1/HK1/HK2/ACTN3/NUP107/GPI/PPARA/NUP43/SLC25A13/MLXIPL/NDC1/ENO1/ENO4/UQCC3/ADPGK/NUP85/PFKFB4/NUP205/PFKFB2/PKM/NME9/AK9/NUP133/TPR/ATP5PB/TIGAR/DMAC2L/NME1/SEH1L/RANBP2/RAE1/NUP42/VCP/NUP188/STOML2/NUP214/PRKAA2/PINK1/PGM1/OGDHL/P2RX7/TPI1/ENO2/IGF1/ATP5PD/ENO3/ATP5MC1/NUP35/ATP5MC3/ATP5PO/NUP50/TREX1/NME6/NUP54/ATPSCKMT/NME5/DNAJC30/PRXL2C/PFKFB1	78
BP	GO:0051321	meiotic cell cycle	96/6193	203/17913	0.000115089754312181	0.00260422071801285	0.00229074151783099	SUN1/PRKACB/RAD51B/YTHDF2/ATM/SPIRE2/FANCA/MSH6/STAG2/NCAPH/HSPA2/MAPK15/MCMDC2/TEX15/PSMD13/C14orf39/CENPX/SYCP3/RAD51C/CCDC155/CALR/SPDYA/DMC1/FANCD2/TRIP13/LFNG/TDRD1/ACTR3/FIGNL1/EXO1/ASPM/NDC1/PDE3A/RAD51/MEIOC/RBBP8/TDRD12/SMC4/RAD54B/GOLGA2/CNTD1/NCAPH2/MSX1/TDRKH/SYCE1/SMC3/TUBB8/MASTL/CATSPERZ/BRCA2/METTL3/MLH3/EXD1/RAD51D/TOP2A/SGO2/SYCP2/RSPH1/MEI1/MLH1/RAD1/FBXO5/STAG3/XRCC2/MYBL1/NBN/SPIN1/SYCE2/GPR3/AGO4/CENPS/BUB3/ZW10/H2AFX/CDK2/ESPL1/MNS1/UBB/PSMC3IP/TUBG1/TOP3A/P3H4/ACTR2/NPPC/AURKA/SGO1/ING2/UBE2B/YTHDC2/PPP2CA/NSUN2/RAD50/KLHDC3/RAD21/SMC2/SMC1A	96
BP	GO:0007264	small GTPase mediated signal transduction	199/6193	465/17913	0.000118298137170329	0.00265961769266406	0.00233947016395459	RASA3/MCF2L/OBSCN/ABR/ARHGEF10/SPATA13/ARHGAP39/ARHGEF18/MYO9B/IQSEC1/TRIO/ARHGAP10/PLEKHG4B/RELN/RASGEF1A/ARHGEF4/ITSN1/TIAM1/RAP1GAP/ARHGEF37/ARHGAP45/ARHGAP8/DNMT1/SHC2/FAM13A/RIN2/ARAP1/RAF1/TIAM2/ARHGEF16/RB1/STARD13/NTN1/RASGEF1C/PARK7/BCAR3/DOCK1/MYO9A/RALBP1/NUP62/CYTH1/MAPKAP1/KSR1/RASGRF2/PRAG1/ARHGEF10L/GDI2/RHOT2/SGSM3/KPNB1/DHCR24/RAP1A/PSD/ARHGEF12/SRGAP1/KANK2/SOS1/G3BP2/RAPGEF2/RAPGEF6/OPHN1/ARHGAP22/ARHGEF28/MFN2/PHACTR4/EPHB2/ARHGEF17/EPS8/HACD3/PLEKHG2/YWHAQ/RALGAPA2/ARHGEF26/SLIT2/RAC1/ARHGEF39/INPP5B/RGL3/RHOH/KITLG/RALGPS1/DOCK8/ARHGAP5/ARHGAP33/SYDE1/DOCK3/RASSF1/RASGEF1B/CTNNAL1/RALGDS/PLEKHG6/CDC42SE1/ROCK1/ARFGEF2/EPOR/PLD1/ARHGAP42/G3BP1/VANGL2/VAV3/ARHGEF19/RGL1/ITGB1/NET1/RACGAP1/PLEKHG4/ROCK2/PSD4/RGS19/PREX1/ECT2/F2RL1/DOK3/RASA1/SH2B2/LYN/ARRB1/EPS8L2/ARHGAP23/KANK1/STMN3/ARHGAP20/RUNDC3A/DOK1/CCDC125/RAPGEF5/STMN1/RABIF/KIF14/DENND4B/CNKSR1/ARHGEF11/TGFB2/RHOBTB1/ARHGAP12/DNMBP/ARHGAP32/ARHGAP1/MADD/ARHGEF25/KRAS/RAP1B/RAP2A/RHOV/ARHGAP11B/TNK1/STAMBP/ABI2/LZTR1/RASL10A/ARHGAP31/ARAP2/USO1/FAM13B/HACE1/DBNL/ADRA1A/ARHGAP28/HRAS/RHOBTB2/IQGAP3/RAB18/ARHGDIG/MAPRE2/PDGFRB/NRAS/CHML/RHOU/ARHGAP30/NOTCH2/GPSM2/SSX2IP/CSF1/ARL3/CHUK/USP28/CDK2/FOXM1/IGF1/SYNJ2BP/ARHGAP11A/LAT/TNFAIP1/TRIM28/APOE/RASGRP3/RAP2B/CCNA2/PLK2/F2R/STK19/WASF1/DYNLT1/KRIT1/PREX2/ARHGEF6/ARHGEF9/FGD1/DOCK11	199
BP	GO:0071459	protein localization to chromosome, centromeric region	16/6193	21/17913	0.00011839588438311	0.00265961769266406	0.00233947016395459	TRAPPC12/RB1/CENPA/CTCF/CDT1/BUB1B/KNL1/CDK1/BUB3/ZW10/CHAMP1/HASPIN/NDC80/SPDL1/CENPQ/MTBP	16
BP	GO:2001252	positive regulation of chromosome organization	82/6193	169/17913	0.000121087840916079	0.00271026936346459	0.00238402471512904	PARN/RTEL1/ATR/GATA3/DNMT1/RB1/CCT3/BRCA1/MAPK1/PNKP/ATM/PPHLN1/PPP1R10/RPS6KA4/SLX4/RUVBL2/CCT6A/MAPK15/PHF19/TET1/PRDM12/MUC1/NABP2/LIG4/CDT1/DHX36/HNRNPA2B1/PAXIP1/SMC5/VEGFA/MIER1/EED/RTF1/RIF1/XRCC5/PKIB/C6orf89/ARRB1/CTR9/HNRNPU/TPR/SFPQ/CHTOP/SLF2/UBE2N/KAT2A/TASOR/CCT5/TCP1/MYB/NBN/DKC1/FOXP3/TNKS2/WDR61/PIH1D1/PINK1/KDM1A/FEN1/RESF1/ESPL1/CCT2/DDX11/MPHOSPH8/BRD7/ACD/TRIM28/PAF1/DNMT3B/MORC2/ING2/H2AFY/FBXO4/SLF1/RAD50/NELFE/HIST1H1B/POT1/RAD21/RNF20/CDK9/FMR1	82
BP	GO:0044784	metaphase/anaphase transition of cell cycle	30/6193	49/17913	0.000123178387767248	0.00272752144341764	0.00239920010158689	MAD1L1/TACC3/RB1/ATM/XRCC3/CENPF/CDK5RAP2/NEK6/MAPK15/CDT1/CDC27/TRIP13/PSMG2/BUB1B/CDC6/KLHL22/TPR/ANAPC15/GEN1/DYNC1LI1/CENPE/FBXO5/APC/PCID2/ESPL1/NDC80/MAD2L1/SPDL1/RIOK2/RAD21	30
BP	GO:0051306	mitotic sister chromatid separation	30/6193	49/17913	0.000123178387767248	0.00272752144341764	0.00239920010158689	MAD1L1/TACC3/RB1/ATM/XRCC3/CENPF/CDK5RAP2/NEK6/DIS3L2/CDT1/CDC27/TRIP13/PSMG2/BUB1B/CDC6/KLHL22/TPR/ANAPC15/GEN1/DYNC1LI1/CENPE/FBXO5/APC/PCID2/ESPL1/NDC80/MAD2L1/SPDL1/RIOK2/RAD21	30
BP	GO:1905515	non-motile cilium assembly	30/6193	49/17913	0.000123178387767248	0.00272752144341764	0.00239920010158689	SEPTIN9/IFT140/WRAP73/C2CD3/CENPJ/RPGRIP1L/TOGARAM1/ARL13B/IFT74/VANGL2/TMEM107/CEP89/CCDC13/IFT172/EXOC5/HAP1/MKKS/IFT122/CEP135/BBS7/MAK/SEPTIN7/GORAB/CEP126/BBS10/ATMIN/MKS1/TMEM17/POC1A/CC2D2A	30
BP	GO:0006283	transcription-coupled nucleotide-excision repair	41/6193	73/17913	0.000125670088576583	0.00275319628683681	0.00242178437387122	UVSSA/RBX1/POLD1/CUL4B/POLD3/RPA3/PCNA/RFC1/COPS5/AQR/USP7/LIG1/RFC3/ERCC5/XRCC1/POLR2B/RFC2/COPS3/GTF2H1/MNAT1/POLR2A/RPA1/RPS27A/HMGN1/POLR2H/GTF2H4/GTF2H5/ERCC8/RPA2/ERCC6/GTF2H3/RFC5/UBB/ERCC3/POLR2D/COPS7B/RFC4/CCNH/COPS6/POLD2/XPA	41
BP	GO:0044766	multi-organism transport	41/6193	73/17913	0.000125670088576583	0.00275319628683681	0.00242178437387122	NUP153/VPS37B/MVB12B/THOC2/NUP62/POM121/KPNB1/NUP88/NUP58/POM121C/NUP107/NUP43/KPNA1/XPO1/EPS15/NDC1/KPNA3/NUP85/NUP205/NUP133/TPR/THOC6/SEH1L/RANBP2/RPS27A/RAE1/TCP1/NUP42/NUP188/THOC5/NUP214/RAB29/TSG101/UBB/KPNA2/ALYREF/NUP35/NUP50/NUP54/DYNLT1/FMR1	41
BP	GO:1902579	multi-organism localization	41/6193	73/17913	0.000125670088576583	0.00275319628683681	0.00242178437387122	NUP153/VPS37B/MVB12B/THOC2/NUP62/POM121/KPNB1/NUP88/NUP58/POM121C/NUP107/NUP43/KPNA1/XPO1/EPS15/NDC1/KPNA3/NUP85/NUP205/NUP133/TPR/THOC6/SEH1L/RANBP2/RPS27A/RAE1/TCP1/NUP42/NUP188/THOC5/NUP214/RAB29/TSG101/UBB/KPNA2/ALYREF/NUP35/NUP50/NUP54/DYNLT1/FMR1	41
BP	GO:0007091	metaphase/anaphase transition of mitotic cell cycle	29/6193	47/17913	0.000130822767489335	0.00284596897696097	0.0025033896892419	MAD1L1/TACC3/RB1/ATM/XRCC3/CENPF/CDK5RAP2/NEK6/CDT1/CDC27/TRIP13/PSMG2/BUB1B/CDC6/KLHL22/TPR/ANAPC15/GEN1/DYNC1LI1/CENPE/FBXO5/APC/PCID2/ESPL1/NDC80/MAD2L1/SPDL1/RIOK2/RAD21	29
BP	GO:0010965	regulation of mitotic sister chromatid separation	29/6193	47/17913	0.000130822767489335	0.00284596897696097	0.0025033896892419	MAD1L1/TACC3/RB1/ATM/XRCC3/CENPF/CDK5RAP2/NEK6/CDT1/CDC27/TRIP13/PSMG2/BUB1B/CDC6/KLHL22/TPR/ANAPC15/GEN1/DYNC1LI1/CENPE/FBXO5/APC/PCID2/ESPL1/NDC80/MAD2L1/SPDL1/RIOK2/RAD21	29
BP	GO:0009205	purine ribonucleoside triphosphate metabolic process	140/6193	314/17913	0.000134584723982608	0.00291757093948312	0.00256637267189508	HDAC4/FAM20C/SLC25A33/PFKL/NUP153/NCOR1/SLC25A12/PFKP/OGDH/AK4/PARK7/NUP62/ENTPD5/ALDOA/POM121/PFKFB3/NUP88/OLA1/NADK/AK2/NME7/UQCRH/BAD/PARP1/NMNAT1/LDHA/NUP58/COX5A/GALK1/NDUFV2/POM121C/PGK1/HK1/HK2/ACTN3/NUP107/GPI/PPARA/NUP43/SLC25A13/CTNS/MLXIPL/PARG/AMPD3/COX10/FIGNL1/ABCD1/AK5/NDC1/ENO1/NDUFS5/ENO4/NUDT5/UQCC3/NDUFB1/ADPGK/NUP85/MOCOS/PFKFB4/MFN1/ENPP1/RAB23/NUP205/ATP7A/PFKFB2/NDUFS2/PKM/NME9/AK9/NUP133/TPR/ATP5IF1/ATP5PB/CDK1/PPIF/SDHAF2/NDUFC2/TIGAR/DNM1L/DMAC2L/NDUFAF1/NME1/SEH1L/NDUFB7/NDUFB3/RANBP2/ITPA/RAE1/NDUFV3/BEND3/NUP42/COX6C/FXN/NDUFB6/VCP/NUP188/STOML2/NUP214/PRKAA2/PINK1/GNAI3/COA6/ATP1B1/PGM1/NDUFB8/OGDHL/P2RX7/NDUFA12/TPI1/ENO2/IGF1/NDUFB10/ATP5PD/TEFM/ENO3/ATP5MC1/NUP35/ATP6V1B1/ATP5MC3/MOCS3/NFS1/ATP5PO/NDUFA6/NUP50/TREX1/NME6/NDUFB5/NUP54/UQCRQ/ATPSCKMT/NME5/MOCS2/UQCC2/HSPA1B/DNAJC30/NDUFA5/ATP6V1B2/PRXL2C/NDUFA8/PFKFB1	140
BP	GO:0007050	cell cycle arrest	107/6193	231/17913	0.000136272250594125	0.00294386046579643	0.00258949763553333	RPTOR/SLC25A33/ZFHX3/PPP2R3B/TP73/MCPH1/GPER1/CRADD/RB1/BRCA1/CCND1/PIDD1/CAB39L/ATM/SGSM3/CARM1/DHCR24/SLC38A9/MAGI2/MDM2/CDC25C/MYBBP1A/PPM1G/CDC123/MAP3K20/MUC1/CDKN2C/EIF4G2/TFAP4/CNOT3/CALR/CAB39/PNPT1/PCNA/GTSE1/CHEK2/RASSF1/TNKS1BP1/MLXIPL/BARD1/KIF20B/TFDP1/VASH1/PPM1A/CNOT6/TBRG4/MYC/GAS2L1/MTOR/KAT2B/TGFB2/CDK1/KLLN/TBRG1/GAS2/DDIAS/ILK/CNOT2/TRIAP1/CDK4/POU4F1/MAP2K1/THBS1/E2F4/MAP2K6/CRLF3/GADD45GIP1/CNOT9/FAP/STRADB/E2F1/WDR6/SETMAR/FZD9/NBN/HRAS/APC/SDE2/APBB1/CGREF1/PRKAA2/NOTCH2/UHMK1/TSG101/E2F8/CDK2/E2F7/ZNF268/WNT10B/FOXM1/RGCC/CDKN3/RNF112/CNOT11/AURKA/PRNP/CNOT10/IL12A/PKD2/CNOT6L/PLK2/RRAGD/CDK5/CASP2/MTBP/CDK9/FOXO4	107
BP	GO:0042795	snRNA transcription by RNA polymerase II	40/6193	71/17913	0.000138136226894486	0.00297376599564519	0.00261580333165326	SNAPC4/PHAX/SRRT/RPRD2/INTS7/NABP2/GTF2F1/INTS11/RPAP2/SNAPC1/INTS14/RPRD1A/POLR2B/INTS9/SNAPC3/NCBP1/NCBP2/GTF2A2/ELL3/ICE2/POLR2A/NABP1/POLR2H/ELL2/TAF11/INTS8/INTS5/SNAPC5/RPRD1B/INTS3/TAF13/INTS13/GTF2F2/GTF2A1/POLR2D/ZC3H8/GTF2E1/TBP/INTS10/CDK9	40
BP	GO:0046794	transport of virus	35/6193	60/17913	0.000139403442152532	0.00299066208078097	0.00263066557564112	NUP153/VPS37B/MVB12B/NUP62/POM121/KPNB1/NUP88/NUP58/POM121C/NUP107/NUP43/KPNA1/XPO1/EPS15/NDC1/KPNA3/NUP85/NUP205/NUP133/TPR/SEH1L/RANBP2/RPS27A/RAE1/NUP42/NUP188/NUP214/TSG101/UBB/KPNA2/NUP35/NUP50/NUP54/DYNLT1/FMR1	35
BP	GO:0009145	purine nucleoside triphosphate biosynthetic process	78/6193	160/17913	0.000144302160597794	0.00308283419272181	0.00271174260653509	HDAC4/PFKL/NUP153/NCOR1/SLC25A12/PFKP/OGDH/NUP62/ENTPD5/ALDOA/POM121/PFKFB3/NUP88/NME7/PARP1/LDHA/NUP58/GALK1/POM121C/PGK1/HK1/HK2/ACTN3/NUP107/GPI/PPARA/NUP43/SLC25A13/MLXIPL/NDC1/ENO1/ENO4/UQCC3/ADPGK/NUP85/PFKFB4/NUP205/PFKFB2/PKM/NME9/AK9/NUP133/TPR/ATP5PB/TIGAR/DMAC2L/NME1/SEH1L/RANBP2/RAE1/NUP42/VCP/NUP188/STOML2/NUP214/PRKAA2/PINK1/PGM1/OGDHL/P2RX7/TPI1/ENO2/IGF1/ATP5PD/ENO3/ATP5MC1/NUP35/ATP5MC3/ATP5PO/NUP50/TREX1/NME6/NUP54/ATPSCKMT/NME5/DNAJC30/PRXL2C/PFKFB1	78
BP	GO:0006096	glycolytic process	57/6193	110/17913	0.000144694314529362	0.00308283419272181	0.00271174260653509	HDAC4/PFKL/NUP153/NCOR1/PFKP/OGDH/NUP62/ENTPD5/ALDOA/POM121/PFKFB3/NUP88/LDHA/NUP58/GALK1/POM121C/PGK1/HK1/HK2/ACTN3/NUP107/GPI/PPARA/NUP43/MLXIPL/NDC1/ENO1/ENO4/ADPGK/NUP85/PFKFB4/NUP205/PFKFB2/PKM/NUP133/TPR/TIGAR/SEH1L/RANBP2/RAE1/NUP42/NUP188/NUP214/PRKAA2/PGM1/OGDHL/P2RX7/TPI1/ENO2/IGF1/ENO3/NUP35/NUP50/TREX1/NUP54/PRXL2C/PFKFB1	57
BP	GO:0008089	anterograde axonal transport	27/6193	43/17913	0.000145579274573524	0.00309106678888989	0.00271898421616953	AP3D1/SPG7/DLG2/AP3S2/FEZ1/TERF2/TRIM46/MAP2/KIF1B/BLOC1S2/CNIH2/SPAST/ARL8B/BLOC1S3/AP3M1/BLOC1S6/HAP1/NEFL/RAB21/SNAPIN/MAP1A/RAB27B/SOD1/BLOC1S4/AP3S1/DTNBP1/KIF4A	27
BP	GO:0070129	regulation of mitochondrial translation	18/6193	25/17913	0.00014953674105225	0.00316425868438208	0.00278336574597344	ALKBH1/MRPS27/NSUN4/RCC1L/MTG1/MPV17L2/UQCC1/MTG2/TSFM/FASTKD2/MALSU1/RPUSD4/COA3/C1QBP/TRMT10C/FASTKD3/UQCC2/TRUB2	18
BP	GO:0007080	mitotic metaphase plate congression	26/6193	41/17913	0.000152324066518055	0.00320138716071845	0.00281602493712772	PINX1/NUP62/KPNB1/KIFC1/CHMP6/CDT1/CHMP4B/CHMP1A/HNRNPU/KIF14/KIF22/MIS12/SEH1L/CENPE/RRS1/CHMP5/CDCA8/ZW10/CDCA5/CHAMP1/CHMP4A/VPS4B/NDC80/CHMP2B/SPDL1/CHMP7	26
BP	GO:0090224	regulation of spindle organization	26/6193	41/17913	0.000152324066518055	0.00320138716071845	0.00281602493712772	STAG1/RNF4/TACC3/DRG1/NUP62/STAG2/GNAI1/MAPK15/SENP6/CHMP4B/TPX2/CHMP1A/HNRNPU/TPR/SMC3/RAE1/CHMP5/CCSAP/GPSM2/SPAG5/VPS4B/PARP3/CHMP2B/MAP9/HSPA1B/SMC1A	26
BP	GO:0018022	peptidyl-lysine methylation	62/6193	122/17913	0.000156152300355419	0.00327075764257972	0.00287704505028956	EHMT1/DOT1L/CHD5/GATA3/DNMT1/WDR82/BRCA1/WDR5/DPY30/MLLT6/ETFBKMT/MECOM/NSD2/PHF19/ASH1L/NSD1/PRDM12/SUZ12/IWS1/SETD7/PAXIP1/METTL21A/GFI1/SMYD2/EED/SETD3/RTF1/CXXC1/RIF1/ASH2L/PRDM2/CTR9/EEF1AKMT1/EEF1AKMT3/PWP1/ZNF274/ZNF335/SETMAR/BEND3/MYB/SUV39H1/WDR61/PIH1D1/PYGO2/RBBP5/KDM1A/PRMT6/RLF/SUV39H2/EEF1AKMT2/KDM4D/EEF2KMT/SETD6/SUPT6H/DNMT3B/EEF1AKMT4/H2AFY/ATPSCKMT/NELFE/HIST1H1B/HIST1H1E/EZH2	62
BP	GO:0009261	ribonucleotide catabolic process	19/6193	27/17913	0.000159253276236436	0.00331332319686546	0.00291448683921221	PDE4A/PDE4C/MLYCD/ACOT7/PDE9A/AMPD3/ABCD1/PDE5A/NUDT9/PDE7A/ENTPD4/PDE8A/NUDT7/ITPA/PDE8B/NUDT18/PDE1A/NT5E/HPRT1	19
BP	GO:0090169	regulation of spindle assembly	19/6193	27/17913	0.000159253276236436	0.00331332319686546	0.00291448683921221	STAG1/RNF4/DRG1/STAG2/MAPK15/SENP6/CHMP4B/CHMP1A/HNRNPU/TPR/SMC3/CHMP5/CCSAP/GPSM2/SPAG5/VPS4B/CHMP2B/HSPA1B/SMC1A	19
BP	GO:0000083	regulation of transcription involved in G1/S transition of mitotic cell cycle	20/6193	29/17913	0.000165405408533777	0.00341837844303138	0.00300689621618771	RB1/RRM2/CDT1/PCNA/POLA1/GFI1/NPAT/TFDP1/CDC6/E2F6/CDC45/E2F4/E2F1/DHFR/FBXO5/ORC1/HINFP/E2F7/CCNE1/KLF11	20
